text,sentiment
"Higher bit rates for outgoing traffic improves the end-user experience of mobile broadband services such as video conferencing , file sharing and sending e-mails with attachments .",positive
Honkarakenne Oyj - a world-leading manufacturer of genuine wooden homes - will be sponsoring Finnish crosscountry skier Virpi Kuitunen for the next three years .,neutral
"I am looking forward to contribute to SRV 's success with my competence '' , says Taneli Hassinen .",positive
In his turn Fradkov said Russia is interested in adopting Finnish experience in forming technology parks in the framework of implementing the law on special economic zone .,neutral
"It combines a perfect price performance with sophisticated management facilities , the company said .",positive
"It provides customers with industry-leading elevators , escalators and innovative solutions for maintenance and modernization .",positive
It said Comptel delivers reliable provisioning and activation solutions which improve fulfilment processes for operators .,neutral
"Kemira Coatings is the leading supplier of paints in Northern and Eastern Europe , providing consumers and professionals with branded products in approx .",positive
L&T has also made a commitment to redeem the remaining shares by the end of 2011 .,neutral
Proline Plus is a mechanical liquid handling device with a robust design suitable for all types of applications .,neutral
"Nokia said that its next generation mobile gaming platform makes it easy for people to find , buy , play and share rich and immersive games on a range of Nokia devices .",neutral
"Of Bavelloni 's and NST 's joint ventures , Bavelloni Tools , completes semiproducts that are produced in Italy into high-quality tools that will be sold under the DiaPol brand .",neutral
Panostaja is a financially secure Finnish multi-field corporation that creates healthy companies and company entities .,neutral
Poyry has a good track record of major transportation projects in Latin America .,positive
Shareholders have a right to put on the agenda of the AGM items that are within the competence of the general meeting .,neutral
"So far the company has awarded more than $ 350,000 worth of tools and materials .",neutral
"Supported Nokia phones include : N96 , N95-8GB , N95 , N93-N931 , N92 , N85 , N82 , N81 , N80 , N79 , N78 , N77 , N76 , N75 , N73 , N72 , N71 , E90 , E71 , E70 , E66 , E65 , E62 , E61-E61i , E60 , E51 , E50 , Touch Xpress 5800 , 6220 Classic , 6210 Navigator , 6120 Classic , 6110 Navigator , 5700 , 5500 , 5320XM .",neutral
"The Basware Connectivity services allow companies to handle purchase to pay processes online and make their internal processes more efficient , '' said CEO Ilkka Sihvo , Basware Corporation .",positive
The company 's main shareholders Lihakunta and Itikka Osuuskunta have both made a commitment to acquire shares worth EUR 20mn .,neutral
The Engines in Asia-Pacific industry profile is an essential resource for top-level data and analysis covering the engines industry .,neutral
"The iTunes-based material will be accessible on Windows-based or Macintosh computers and transferable to portable devices , including Apple 's iPods .",positive
"The machine will have an annual production capacity of 200,000 tonnes of super-calendered magazine paper and other paper grades based on recovered fiber , Stora Enso said .",neutral
The Moscow Metro ( www.mosmetro.ru ) was the first metro system in Europe to implement smart cards together with a new type of magnetic card in 1998 .,neutral
The StoneGate product is centrally manageable and suited for both physical and virtual environments .,neutral
"The total scholarship amount was 40,000 euros and the recipients were chosen on the recommendation of fine arts universities and sports associations .",neutral
The tower 's engineers have created an 18 degree westward lean - four times the inclination on the Leaning Tower of Pisa - using diagrid structures that are aligned geometrically using Tekla Structures BIM ( Building Information Modeling ) software .,neutral
The winners included the Honda Odyssey for minivan and the Nissan Armada for large SUV .,neutral
"These companies own a 20,000 sq. m. office and commercial building and substantial amount of building right for a new shopping center in Liljeholmen , Stockholm .",neutral
This bold spinning 360 red fabric design is set beautifully on Ercols Napoli sofa .,positive
TomTom has given assurances that it will continue to sell maps to competitors if it wins EU approval .,positive
We are also pleased to welcome the new employees to Tieto . ',neutral
"We are very excited working with Maxis on this first commercial deployment of ` Master of Maya ' , said Joe Doering , Head of the Asia South region at Nokia Siemens Networks .",positive
