text,sentiment
"Okmetic closed its plant in Espoo in early 2004 , and all production lines from the site were moved to Okmetic 's plants in Vantaa , Finland and Texas , USA .",neutral
"Okmetic has a global customer base and sales network , production plants in Finland and the US and contract manufacturers in Japan and China .",neutral
"On preliminary estimate , the hotel will operate under the brand Novotel .",neutral
One of the largest projects of the magazine division of SanomaWSOY - Sanoma Magazines International in 2006 became launch of the Russian magazine Gloriya .,neutral
"Operating profit of operations in Finland in the period under review totaled EUR 11.3 mn , remaining at the 2005 level .",neutral
OP-Pohjola Group 's capital adequacy ratio under the Act on Credit Institutions stood at 12.1 % and Tier 1 ratio at 12.1 % .,neutral
"Our customers include companies in the energy and process industry sectors , in particular .",neutral
"Our key geographical markets are Europe , Russian Federation , Middle-East , South-Africa and Japan .",neutral
Our tools are specifically designed with the needs of both the business users and ICT experts in mind .,neutral
"Outotec 's delivery covers the engineering , supply and construction of a circulating fluid bed calcination plant with a capacity of 1,600 tons of alumina per day .",neutral
"OVA Press has a 60 % stake in the joint venture , while IMSM holds a 40 % stake .",neutral
"Panostaja owns a 68.77 pct of share capital and the voting rights of Suomen Helasto shares following an exchange of shares which was carried out on May 30 , 2007 .",neutral
"Panostaja Plc today acquired the entire share capital of Suomen Graafiset Palvelut Ltd , a provider of printing services .",neutral
"Paper company M-real calculated that if 100,000 biscuit cartons are made using a 25gsm lighter board , the CO2 saved over the course of 12 months would be equal to that generated by driving 1,000 km by car .",neutral
"Paper stocks were among the biggest fallers , with Stora Enso down 2.30 pct to 14.01 eur , M-real down 2.86 pct to 5.09 eur and UPM-Kymmene 1.14 pct lower at 19.10 eur .",negative
Part of the reductions will be made through retirement arrangements .,neutral
"Payment for acquired shares will be made in cash , and the price per share will be EUR 1 plus an administration fee .",neutral
"pct lower at 4,442.10 .",neutral
Pharmaceutical market in Czech Republic Global Research & Data Services published recently a market analysis about the pharmaceutical markets in Czech Republic .,neutral
Pharmaceutical market in Italy Global Research & Data Services published recently a market analysis about the pharmaceutical markets in Italy .,neutral
Pharmaceutical market in Netherlands Global Research & Data Services published recently a market analysis about the pharmaceutical markets in Netherlands .,neutral
"Previously , it projected the figure to be slightly lower than in 2009 .",neutral
"Previously , the company expected its 2008 financial performance to remain at the same level as in 2008 .",neutral
Profit after taxes totaled EUR 12.1 mn .,neutral
QPR ProcessGuide is available as a system solution with centralized storage and management of process content as well as a standalone desktop version ; QPR ProcessGuide Xpress .,neutral
"Quartal Oy now owns 2,094,063 shares in Satama Interactive Plc , which represents 5,19 per cent of the share capital and voting rights .",neutral
Renesas Mobile Europe Ltd has approximately 470 employees in Oulu .,neutral
Rihko said the sale will enable the company to concentrate on its grain-based business .,neutral
Rihko started to manage Raisio 's Benecol business in summer 2006 after heading tobacco company Altadis ' European operations .,neutral
RIM has revamped the BlackBerry OS UI with the 6.0 version of the mobile operating system .,neutral
Rimi supermarket is the key customer in Magistral center .,neutral
"Rimvesta is now controlled by the Estonian-owned real estate development company ELL Nekilnojamas Turtas , which a member of Merko , the largest construction group in the Baltic countries .",neutral
"Risto Raty , Tekla 's executive vice president , said that Tekla Structures and ArchiCAD will cover the entire design and documentation workflow throughout a construction project .",neutral
"Rohwedder Group is an automotive supplies , telecommunications and electronics industry provider for customers in Europe , North America and Asia .",neutral
Rosa is one of the best-known Duckburg illustrators .,neutral
RSA 's shares closed at 156.9 p at the time of going to press .,neutral
Rubin says he expects Capman to announce 1-2 additional transactions in 2009 .,neutral
Russia 's Video International Group holds a controlling stake in Russian Media Ventures .,neutral
"'s Outokumpu Technology business will begin trading on the Nordic Exchange in Helsinki starting Oct. 10 , becoming the sixth company to list on that exchange this year , the company said Friday .",neutral
"Salo , Finland , 29 August 2006 - Benefon has today announced its plans to further strengthen its in-house technology platform , by licensing the complete mobile software platform , Opna , from its long-standing technology partner , Pollex .",positive
"Sampo Group that has become a major shareholder in Nordea owns TrygVesta 's main competitor , If P & C Insurance .",neutral
Scanfil holdings include 100 % of contract electronics manufacturer Scanfil EMS Group .,neutral
"Since the registration of the shares subscribed in a directed share issue , the new number of Panostaja shares and voting rights is 41,733,110 .",neutral
"Stora Enso 's business in North America has annual capacity of about 3 million tons and employs about 4,350 people .",neutral
Stora Enso will receive a 19.9 pct equity interest in the combined company .,neutral
Stora is due to release its fourth-quarter and 2009 full-year earnings on Feb. 4 .,neutral
Storengy is the GDF SUEZ company that is dedicated to the underground storage of natural gas .,neutral
Strand Associates is expanding its Madison corporate headquarters with space to add about 100 employees to the engineering firm .,positive
Talentum acquired a 47.5 pct stake in Varesvuo Partners in 1997 and the remaining in 2002 and 2005 .,neutral
"Technopolis , St. Petersburg 's Telecommunications University and the Russian Support Fund for Legislative Initiatives signed a protocol of intent in May of this year to set up a technopark in St. Petersburg on the base of the St. Petersburg Telecommunications University .",neutral
"Technopolis has Finnish operations in Oulu , Vantaa , Espoo , Lappeenranta , Jyvaskyla and Tampere and is also preparing to expand its operations to Russia .",neutral
"Technopolis has set aside a plot of land measuring 4.6 hectares to build the park , Mikkonen said .",neutral
Tekla Group 's net sales for 2006 were approximately 50 million euros and operating result 13.6 million euros .,neutral
Teleste expects to start the deliveries at the end of 2009 .,neutral
"Thanks to its extensive industry and operations experience , Cybercom offers strategic and technological expertise to these markets : telecom , industry , media , public sector , retail , and banking and financial services .",neutral
"That address also happens to house Italian megamart Eataly , meaning that `` Come on , kids , we 're going to the Toy Building ! ''",neutral
"The 3C Expo is a signature show in Dongguan , which is supported by the Dongguan Municipal Government every year , featuring computer accessories , software , communication and network products .",neutral
"The acquired business main asset is a mobile authentication and signing solution , branded as Tectia MobileID , which provides authentication to web e-mail , SSL-VPN , MS SharePoint , Tectia Secure Solutions and other applications and resources .",neutral
The acquisition is part of Ramirent 's Central and Eastern European growth strategy .,neutral
The acquisition is part of Ramirent 's strategy to strengthen its position in selected locations .,positive
The agreement includes application maintenance and support services .,neutral
The agreement includes the entire process of managing Mercator 's supply chain in all regions where the company is currently present .,neutral
